default,amount,interest,grade,years,ownership,income,age
0,8000,15.33,D,6.0,MORTGAGE,77000.0,25
0,2000,7.88,A,4.0,RENT,27000.0,29
0,12000,10.99,B,12.0,MORTGAGE,154000.0,25
0,18000,13.48,C,2.0,RENT,56000.0,24
0,1000,7.14,A,0.0,RENT,51000.0,23
0,16800,13.85,C,0.0,RENT,60000.0,23
0,6000,10.99,A,2.0,RENT,54981.0,45
0,20000,10.99,C,2.0,MORTGAGE,90000.0,25
0,17400,13.48,C,5.0,MORTGAGE,78400.0,24
0,6600,10.99,A,5.0,MORTGAGE,72000.0,26
0,4500,9.88,B,3.0,MORTGAGE,31500.0,22
0,6000,7.14,A,0.0,RENT,86000.0,37
0,12000,10.62,B,2.0,RENT,90000.0,32
0,15000,10.62,B,5.0,MORTGAGE,50055.0,27
0,20000,14.59,D,12.0,RENT,66690.0,38
0,22000,10.25,B,5.0,MORTGAGE,75693.81,33
0,3700,10.99,A,15.0,RENT,62217.0,35
1,5000,10.99,C,0.0,RENT,48000.0,23
0,11200,10.62,B,2.0,RENT,41600.0,24
0,24500,13.85,C,15.0,RENT,84200.0,24
0,10000,13.85,C,4.0,RENT,72000.0,23
0,20000,14.96,D,5.0,MORTGAGE,80000.0,23
0,10800,14.59,D,16.0,OWN,25100.0,23
0,15000,10.25,B,18.0,MORTGAGE,120000.0,21
0,6250,10.99,B,0.0,RENT,29000.0,24
1,3800,10.99,D,0.0,OWN,20400.0,22
0,10000,10.99,A,7.0,MORTGAGE,24000.0,29
0,6000,16.07,D,9.0,RENT,49500.0,24
1,8000,12.73,C,9.0,RENT,35000.0,23
0,8000,11.36,B,3.0,MORTGAGE,63344.0,27
0,7000,10.62,B,5.0,RENT,62000.0,38
0,5000,10.62,B,8.0,RENT,25000.0,23
0,12000,15.33,D,50.0,MORTGAGE,100000.0,24
0,11200,11.14,B,0.0,RENT,150000.0,50
0,15000,7.88,A,11.0,MORTGAGE,126000.0,29
0,2500,9.88,B,15.0,RENT,30000.0,23
0,6000,10.99,B,3.0,RENT,55000.0,21
0,11000,13.11,C,2.0,OWN,33000.0,21
0,13000,10.25,B,18.0,MORTGAGE,105000.0,30
0,25000,15.33,D,9.0,MORTGAGE,130000.0,33
0,11800,13.11,C,5.0,RENT,76000.0,26
0,10000,14.22,C,4.0,RENT,45000.0,27
0,6000,7.51,A,5.0,RENT,55000.0,22
1,10000,13.85,C,11.0,RENT,140000.0,32
0,2400,7.14,A,3.0,RENT,63000.0,25
0,10000,7.88,A,2.0,OWN,30000.0,31
0,12000,7.88,A,4.0,MORTGAGE,200000.0,29
0,5000,13.48,C,13.0,MORTGAGE,66000.0,44
0,2550,11.36,B,9.0,RENT,66000.0,31
1,23975,17.93,E,3.0,MORTGAGE,150000.0,30
0,17400,7.88,A,0.0,MORTGAGE,160000.0,32
0,25000,14.96,D,2.0,RENT,62400.0,22
0,10000,10.99,C,3.0,MORTGAGE,61400.0,27
0,2500,15.33,D,0.0,RENT,35000.0,60
0,1875,10.99,B,2.0,OWN,24000.0,33
0,14000,13.11,C,1.0,RENT,73000.0,23
0,3000,10.99,E,0.0,RENT,19200.0,22
0,6000,7.88,A,4.0,MORTGAGE,48500.0,37
0,3700,14.22,C,4.0,RENT,17496.8,24
1,6400,14.22,C,0.0,OWN,40000.0,22
0,24000,11.36,B,12.0,MORTGAGE,126000.0,22
1,10000,16.45,E,13.0,RENT,55000.0,22
0,12250,12.73,C,13.0,MORTGAGE,50000.0,36
0,5000,10.25,B,1.0,RENT,33000.0,22
0,10000,7.88,A,2.0,MORTGAGE,85000.0,29
0,25000,10.99,B,22.0,MORTGAGE,150000.0,24
0,12000,10.99,A,4.0,RENT,120000.0,27
1,11200,7.88,A,3.0,OTHER,25000.0,32
1,14400,10.62,B,5.0,OWN,36000.0,27
0,7000,13.48,C,3.0,MORTGAGE,50000.0,23
0,15000,9.88,B,22.0,RENT,65000.0,24
1,10000,14.22,C,4.0,MORTGAGE,36000.0,24
0,7500,13.85,C,5.0,RENT,57600.0,23
0,25000,10.99,B,2.0,OWN,180000.0,26
0,7400,13.85,C,3.0,OWN,19000.0,24
0,12500,10.25,B,2.0,RENT,63000.0,22
0,7000,7.51,A,5.0,RENT,38000.0,26
0,8500,7.88,A,4.0,MORTGAGE,55000.0,35
0,8000,12.73,C,1.0,MORTGAGE,63000.0,28
0,13000,10.25,B,3.0,RENT,37000.0,24
0,18000,16.45,E,34.0,MORTGAGE,300000.0,25
0,6000,12.73,C,4.0,MORTGAGE,60000.0,30
1,18000,13.85,C,7.0,RENT,54500.0,45
0,9000,7.14,A,4.0,MORTGAGE,99000.0,27
0,20000,12.73,C,4.0,MORTGAGE,135000.0,25
0,12000,16.45,E,2.0,MORTGAGE,170000.0,24
0,23500,10.99,B,4.0,OWN,200000.0,31
0,10000,7.51,A,9.0,MORTGAGE,94000.0,29
0,5000,7.14,A,2.0,MORTGAGE,98000.0,30
0,12000,10.99,B,9.0,MORTGAGE,95000.0,22
0,15000,9.88,B,4.0,MORTGAGE,85000.0,24
0,3200,10.25,B,18.0,RENT,85000.0,21
0,5000,7.51,A,0.0,RENT,24000.0,31
0,15200,10.99,B,3.0,MORTGAGE,51000.0,22
1,15000,13.85,C,0.0,MORTGAGE,73392.0,34
1,15000,10.99,D,19.0,RENT,37000.0,22
0,20000,13.85,C,2.0,RENT,70000.0,29
0,13000,13.85,C,9.0,MORTGAGE,55000.0,22
0,12000,13.48,C,24.0,MORTGAGE,105000.0,25
0,20000,10.25,B,2.0,MORTGAGE,62000.0,43
1,20000,13.11,C,12.0,MORTGAGE,140000.0,39
0,6000,10.99,E,3.0,RENT,27840.0,32
0,7500,11.36,B,13.0,RENT,36000.0,38
0,1600,6.76,A,3.0,MORTGAGE,83500.0,26
0,8500,17.19,E,5.0,MORTGAGE,75000.0,27
0,20000,13.85,C,0.0,MORTGAGE,120000.0,26
0,11500,7.88,A,3.0,MORTGAGE,60000.0,26
0,11000,15.33,D,29.0,MORTGAGE,70000.0,27
0,7200,7.88,A,2.0,RENT,67500.0,25
1,16000,12.73,C,3.0,RENT,45000.0,27
0,14500,7.51,A,4.0,MORTGAGE,78000.0,24
0,14000,10.62,B,8.0,RENT,34000.0,22
0,4000,14.22,C,0.0,RENT,12000.0,27
0,15000,13.85,C,0.0,RENT,57000.0,25
0,12000,14.22,C,39.0,MORTGAGE,56244.0,27
0,25000,10.25,B,4.0,MORTGAGE,134000.0,39
0,16750,15.33,D,1.0,OWN,37000.0,27
1,18000,13.11,C,8.0,RENT,73000.0,33
0,10000,15.7,D,14.0,RENT,48000.0,34
0,20000,13.48,C,3.0,RENT,55000.0,27
0,2100,13.48,C,0.0,RENT,23000.0,25
0,8000,10.25,B,0.0,RENT,18000.0,27
0,12000,13.11,C,3.0,RENT,44412.0,22
0,6000,10.25,B,1.0,MORTGAGE,99000.0,29
0,4750,10.25,B,1.0,RENT,14040.0,26
0,5000,7.14,A,24.0,MORTGAGE,32500.0,28
0,3000,7.51,A,1.0,RENT,15500.0,33
0,21000,10.99,B,3.0,RENT,80000.0,29
0,6000,7.51,A,24.0,MORTGAGE,122000.0,26
0,4000,10.99,B,4.0,RENT,40000.0,33
0,22000,10.99,B,0.0,RENT,110000.0,23
0,10000,7.88,A,2.0,RENT,42000.0,24
0,12000,7.88,A,0.0,RENT,28080.0,28
0,19000,10.62,B,7.0,MORTGAGE,80000.0,34
0,6500,7.88,A,17.0,MORTGAGE,70000.0,29
0,20000,11.36,B,10.0,MORTGAGE,71000.0,24
0,10000,13.85,C,5.0,MORTGAGE,70000.0,29
0,12000,10.99,D,8.0,MORTGAGE,124000.0,38
0,24000,10.25,B,15.0,MORTGAGE,64000.0,31
1,4750,13.85,C,0.0,MORTGAGE,16800.0,22
0,9800,7.88,A,14.0,RENT,48000.0,23
0,2100,13.11,C,0.0,RENT,15000.0,24
0,15000,16.45,E,3.0,OWN,69830.0,27
0,24250,10.99,B,2.0,MORTGAGE,124000.0,27
0,11500,11.36,B,3.0,OWN,30000.0,25
0,7000,7.14,A,0.0,OWN,24000.0,23
0,20000,10.62,B,4.0,OWN,45000.0,29
0,10500,10.99,D,10.0,RENT,37000.0,24
0,2500,6.76,A,6.0,MORTGAGE,29200.0,24
0,9000,7.51,A,3.0,MORTGAGE,54000.0,22
0,15000,9.88,B,33.0,MORTGAGE,40000.0,24
0,15000,9.88,B,5.0,MORTGAGE,66000.0,26
0,1300,14.96,D,14.0,MORTGAGE,46500.0,21
0,16000,16.07,D,16.0,MORTGAGE,95904.0,24
0,4000,16.45,E,2.0,RENT,39456.0,34
1,13000,16.07,D,1.0,OTHER,57500.0,25
0,12000,10.99,B,0.0,MORTGAGE,85000.0,22
0,15000,9.88,B,9.0,RENT,34000.0,31
0,4800,13.22,C,2.0,RENT,45000.0,23
0,4000,13.57,C,0.0,MORTGAGE,81600.0,31
0,9800,8.59,A,3.0,MORTGAGE,43000.0,23
0,7500,17.04,E,7.0,RENT,48000.0,22
0,2000,7.74,A,0.0,RENT,12000.0,23
0,5600,14.61,D,12.0,RENT,40000.0,25
0,6500,10.99,A,13.0,MORTGAGE,68000.0,26
0,15000,14.61,D,0.0,RENT,36000.0,38
0,3000,12.18,B,5.0,OWN,30000.0,23
0,10000,11.83,B,1.0,RENT,51000.0,24
0,2000,11.48,B,9.0,RENT,28800.0,30
0,9600,12.18,B,3.0,RENT,45000.0,21
0,13000,13.22,C,5.0,RENT,35000.0,25
0,16000,16.35,E,9.0,MORTGAGE,60000.0,38
0,8000,10.99,A,8.0,RENT,62046.0,51
0,4500,11.83,B,0.0,MORTGAGE,12960.0,24
0,16525,13.92,C,9.0,RENT,70000.0,26
0,1500,13.92,C,5.0,RENT,50000.0,34
0,25000,15.31,D,3.0,MORTGAGE,204000.0,27
0,17600,14.26,C,8.0,RENT,88000.0,29
0,12000,16.35,E,12.0,MORTGAGE,80000.0,22
1,2000,19.13,F,0.0,MORTGAGE,50000.0,23
0,12000,11.14,B,5.0,MORTGAGE,150000.0,38
0,8000,14.96,D,6.0,MORTGAGE,96000.0,29
1,8000,12.53,B,3.0,OWN,36000.0,35
0,3600,11.48,B,3.0,MORTGAGE,31200.0,27
0,25000,12.53,B,5.0,MORTGAGE,130000.0,24
0,7500,13.22,C,7.0,MORTGAGE,54000.0,33
0,24250,15.65,D,4.0,RENT,105000.0,30
0,6000,12.87,C,2.0,RENT,24000.0,35
0,4000,7.74,A,3.0,RENT,65000.0,29
0,6000,14.26,C,0.0,RENT,20800.0,31
0,6000,7.74,A,28.0,MORTGAGE,120000.0,28
0,17600,16.35,E,7.0,MORTGAGE,90000.0,28
0,10000,11.83,B,2.0,MORTGAGE,40000.0,24
0,8400,13.22,C,1.0,RENT,36000.0,38
0,7000,11.14,B,1.0,RENT,40000.0,22
1,7750,10.99,C,4.0,RENT,29808.0,37
0,12500,6.0,D,6.0,RENT,85000.0,24
0,5000,10.99,C,0.0,RENT,38000.0,21
0,10000,8.94,A,0.0,MORTGAGE,41600.0,24
0,20000,11.83,B,2.0,RENT,98000.0,22
0,10000,11.48,B,1.0,RENT,32400.0,21
1,20000,12.87,C,18.0,OWN,51600.0,24
0,6000,13.22,C,2.0,RENT,43000.0,32
0,7500,13.22,C,1.0,RENT,72000.0,21
0,4175,7.74,A,1.0,OWN,35000.0,26
0,5000,7.74,A,15.0,OWN,39124.0,22
1,19600,15.65,D,13.0,MORTGAGE,67499.0,24
0,24250,12.53,B,3.0,RENT,287000.0,23
0,5400,14.61,D,24.0,RENT,20000.0,30
0,21000,11.48,B,4.0,MORTGAGE,75000.0,26
1,7750,17.04,E,2.0,OWN,13920.0,23
0,10000,12.87,C,3.0,RENT,45000.0,25
0,25000,15.65,D,1.0,RENT,102000.0,47
0,13000,8.59,A,13.0,MORTGAGE,100000.0,28
0,5000,10.99,A,3.0,MORTGAGE,30000.0,30
0,2500,10.99,C,5.0,MORTGAGE,38500.0,24
1,3600,14.26,C,5.0,MORTGAGE,207000.0,29
0,10450,13.57,C,0.0,RENT,43500.0,23
1,5000,8.59,A,9.0,MORTGAGE,75000.0,23
0,19750,13.92,C,14.0,RENT,37440.0,38
0,11000,13.22,C,4.0,RENT,49278.0,24
0,6000,19.13,F,2.0,OWN,80000.0,23
0,12000,8.94,A,3.0,RENT,90000.0,22
0,16000,14.26,C,13.0,MORTGAGE,72000.0,28
0,3200,11.48,B,2.0,RENT,43000.0,30
1,5000,11.48,B,0.0,MORTGAGE,30000.0,22
0,3000,11.48,B,1.0,RENT,38500.0,27
0,1000,10.99,B,2.0,MORTGAGE,33000.0,40
0,8000,8.94,A,0.0,RENT,37000.0,22
0,20000,11.83,B,0.0,MORTGAGE,100000.0,22
0,13500,11.83,B,0.0,MORTGAGE,38117.0,22
0,18000,8.94,A,14.0,RENT,90000.0,30
0,7500,12.18,B,2.0,RENT,26000.0,26
0,7800,8.94,A,5.0,MORTGAGE,48000.0,25
0,24250,12.87,C,0.0,RENT,100000.0,23
1,6000,16.7,E,3.0,RENT,47500.0,23
0,14900,13.57,C,2.0,RENT,58900.0,22
0,4300,11.83,B,4.0,RENT,108000.0,23
0,12000,13.57,C,3.0,RENT,42000.0,33
0,12000,10.99,C,5.0,RENT,38295.6,28
1,15000,12.18,B,0.0,OWN,70000.0,24
0,5600,13.22,C,8.0,RENT,75797.0,31
0,9000,8.94,A,0.0,RENT,44000.0,25
0,15000,15.31,D,11.0,MORTGAGE,90000.0,23
0,25000,12.53,B,18.0,MORTGAGE,113000.0,22
0,20000,11.83,B,5.0,MORTGAGE,105000.0,30
0,15000,16.0,D,7.0,RENT,96000.0,26
0,10000,14.61,D,5.0,MORTGAGE,62400.0,37
0,25000,15.31,D,15.0,MORTGAGE,225000.0,27
0,14000,13.57,C,6.0,MORTGAGE,79000.0,26
0,4000,12.18,B,3.0,RENT,110000.0,28
0,7400,12.53,B,5.0,MORTGAGE,125000.0,26
0,6000,8.94,A,2.0,RENT,59785.01,23
0,2000,12.53,B,17.0,OWN,55000.0,43
0,24250,15.65,D,7.0,RENT,80000.0,22
0,19000,13.92,C,4.0,MORTGAGE,124000.0,37
0,10900,7.74,A,2.0,OWN,95000.0,23
0,5000,8.59,A,9.0,OWN,70000.0,25
0,1500,7.74,A,0.0,RENT,28800.0,23
0,7500,7.74,A,3.0,OWN,120000.0,29
1,21000,10.99,B,12.0,RENT,53580.0,33
0,24250,15.65,D,10.0,RENT,88066.0,37
0,10000,11.14,B,2.0,OWN,80000.0,32
0,21125,13.92,C,28.0,MORTGAGE,87000.0,27
0,14000,13.92,C,14.0,OWN,45500.0,27
0,12000,14.26,C,1.0,RENT,63000.0,25
0,18000,13.22,C,12.0,RENT,82000.0,36
0,13000,8.94,A,5.0,MORTGAGE,108000.0,26
0,4700,8.94,A,6.0,RENT,31776.0,24
0,11400,10.99,A,3.0,RENT,43000.0,24
0,4000,11.14,B,4.0,OWN,58000.0,27
0,14000,15.31,D,7.0,MORTGAGE,65000.0,24
0,12000,8.94,A,0.0,RENT,43200.0,27
0,13750,11.14,B,7.0,MORTGAGE,54080.0,28
0,8000,12.18,B,0.0,RENT,45000.0,29
0,22000,15.65,D,6.0,MORTGAGE,65000.0,28
0,10000,12.53,B,3.0,RENT,21600.0,33
0,10000,14.61,D,0.0,MORTGAGE,165000.0,33
0,4000,14.61,D,0.0,RENT,14400.0,22
0,14000,13.22,C,3.0,MORTGAGE,55000.0,38
1,17600,8.94,A,0.0,OWN,63000.0,24
1,25000,17.39,E,0.0,OWN,140000.0,34
0,7800,12.53,B,11.0,MORTGAGE,42000.0,36
0,9000,12.18,B,0.0,RENT,30000.0,36
0,20000,12.18,B,5.0,RENT,56000.0,27
1,20000,12.53,B,2.0,RENT,51000.0,37
1,24000,16.35,E,2.0,MORTGAGE,150000.0,29
0,23000,12.18,B,2.0,RENT,60000.0,23
0,10000,12.53,B,3.0,MORTGAGE,60000.0,27
0,2000,7.74,A,9.0,OWN,28000.0,41
0,9000,11.14,B,5.0,MORTGAGE,50000.0,23
0,10000,7.74,A,2.0,RENT,56000.0,33
1,25000,18.09,F,8.0,MORTGAGE,100000.0,22
0,17000,10.99,B,3.0,RENT,52500.0,24
0,5000,17.39,E,3.0,RENT,70000.0,26
1,25000,15.31,D,0.0,MORTGAGE,240000.0,48
0,14000,16.0,D,4.0,RENT,46800.0,39
0,10000,12.87,C,3.0,RENT,48000.0,30
0,14400,13.92,C,4.0,MORTGAGE,75000.0,29
0,10750,14.96,D,1.0,MORTGAGE,38000.0,35
0,1000,7.4,A,0.0,MORTGAGE,67500.0,27
0,10250,8.59,A,0.0,MORTGAGE,65000.0,27
0,2000,7.74,A,0.0,MORTGAGE,40800.0,29
0,7200,7.74,A,0.0,RENT,60000.0,27
0,6000,8.94,A,2.0,RENT,84000.0,25
0,9600,8.59,A,0.0,OWN,27600.0,22
0,3000,10.99,C,0.0,RENT,13200.0,23
0,9600,12.18,B,2.0,OWN,54000.0,27
0,2500,13.92,C,17.0,RENT,82400.0,26
0,14000,16.0,D,13.0,RENT,40400.0,24
0,10000,11.48,B,18.0,RENT,72858.96,23
0,10000,12.87,C,3.0,RENT,85000.0,34
0,6000,7.74,A,3.0,MORTGAGE,75400.0,27
1,13800,13.57,C,2.0,RENT,57600.0,27
0,3500,12.18,B,3.0,MORTGAGE,137000.0,26
1,25000,17.04,E,4.0,RENT,55000.0,41
0,9000,8.59,A,11.0,RENT,48000.0,28
0,2000,12.53,B,3.0,RENT,62400.0,26
1,15200,14.26,C,0.0,RENT,43000.0,42
0,8000,15.65,D,7.0,RENT,28590.0,24
0,24000,17.04,E,0.0,MORTGAGE,150000.0,32
0,4000,7.74,A,5.0,OWN,99500.0,36
1,10000,11.83,B,3.0,MORTGAGE,80000.0,22
0,14500,11.48,B,5.0,MORTGAGE,45000.0,23
0,10400,12.18,B,12.0,MORTGAGE,58000.0,25
0,15000,8.94,A,1.0,RENT,147000.0,34
0,21000,11.48,B,5.0,MORTGAGE,77000.0,22
0,19750,16.7,E,0.0,OWN,52000.0,25
0,6000,8.59,A,0.0,RENT,26400.0,22
0,18600,13.57,C,5.0,RENT,95000.0,34
0,9600,13.92,C,0.0,MORTGAGE,90000.0,38
0,15000,10.99,D,17.0,MORTGAGE,83000.0,35
0,6250,12.53,B,0.0,RENT,24000.0,23
0,2500,7.74,A,1.0,RENT,39200.0,23
0,18000,13.92,C,7.0,OWN,100000.0,28
1,5000,15.31,D,2.0,RENT,126000.0,22
0,1200,8.59,A,3.0,RENT,100000.0,22
0,15000,13.57,C,1.0,RENT,67000.0,29
1,15000,11.14,B,24.0,MORTGAGE,89000.0,34
0,20000,10.99,B,15.0,OWN,120000.0,40
0,16800,15.65,D,1.0,RENT,80000.0,24
0,10000,7.74,A,0.0,MORTGAGE,50000.0,26
0,10000,11.83,B,4.0,RENT,52000.0,31
0,5000,13.57,C,4.0,RENT,22800.0,26
0,5600,18.09,F,1.0,RENT,18000.0,21
0,7200,13.57,C,18.0,MORTGAGE,85000.0,25
0,25000,12.18,B,10.0,MORTGAGE,116000.0,28
0,4000,11.14,B,7.0,MORTGAGE,155000.0,22
0,9250,14.96,D,0.0,OWN,14400.0,30
1,10000,18.43,F,3.0,RENT,80000.0,25
0,4000,8.59,A,2.0,RENT,31200.0,23
0,11000,16.35,E,4.0,RENT,82500.0,28
0,6000,13.22,C,1.0,RENT,36000.0,33
0,7000,11.14,B,5.0,RENT,18000.0,21
0,3000,12.18,B,2.0,RENT,73000.0,23
0,24250,11.48,B,14.0,OWN,142000.0,29
0,5000,10.99,B,8.0,RENT,48000.0,22
0,6500,13.57,C,2.0,RENT,75000.0,25
0,14500,8.94,A,10.0,MORTGAGE,51000.0,41
0,24250,12.87,C,0.0,RENT,135000.0,36
0,6000,8.94,A,8.0,OWN,32560.0,38
0,15000,11.14,B,5.0,MORTGAGE,95000.0,31
1,8000,12.53,B,0.0,MORTGAGE,52000.0,22
0,18000,14.96,D,14.0,MORTGAGE,325000.0,39
0,9000,8.59,A,0.0,RENT,35000.0,32
0,1500,14.26,C,0.0,MORTGAGE,96000.0,38
0,12000,11.83,B,3.0,RENT,66000.0,26
0,5000,11.14,B,5.0,MORTGAGE,63000.0,29
1,12000,14.96,D,1.0,RENT,84000.0,23
0,8000,11.14,B,0.0,MORTGAGE,56000.0,26
0,6000,11.48,B,3.0,MORTGAGE,60000.0,27
0,10000,11.14,B,5.0,RENT,80000.0,24
0,14000,14.61,D,0.0,RENT,40000.0,24
0,25000,18.09,F,5.0,MORTGAGE,106000.0,22
0,10000,8.94,A,0.0,RENT,160000.0,22
0,3500,10.99,C,0.0,RENT,60000.0,28
0,6400,7.74,A,0.0,OWN,15600.0,27
0,5000,7.74,A,9.0,RENT,70000.0,35
0,4750,10.99,D,4.0,RENT,21000.0,22
0,15000,11.83,B,6.0,MORTGAGE,73000.0,28
0,12800,14.96,D,9.0,RENT,71232.0,21
0,15000,12.18,B,4.0,RENT,45400.0,32
0,2800,16.0,D,2.0,RENT,42000.0,31
0,3000,11.83,B,3.0,RENT,34500.0,22
0,5000,12.18,B,6.0,RENT,14573.0,29
0,5000,11.83,B,8.0,MORTGAGE,60000.0,22
0,15000,10.99,C,2.0,MORTGAGE,76500.0,22
1,2850,11.83,B,5.0,OWN,24000.0,32
0,9000,12.87,C,2.0,RENT,70000.0,47
0,13600,13.57,C,5.0,RENT,33736.32,30
0,5000,15.31,D,3.0,RENT,60000.0,40
0,25000,13.22,C,13.0,RENT,55164.0,24
0,11700,8.59,A,7.0,MORTGAGE,85000.0,22
1,9000,12.87,C,0.0,RENT,98000.0,47
0,5000,15.31,D,0.0,RENT,85000.0,26
0,6500,14.61,D,22.0,RENT,125000.0,25
0,10000,16.7,E,14.0,MORTGAGE,92000.0,23
0,25000,11.83,B,3.0,MORTGAGE,98000.0,33
0,3000,8.59,A,0.0,MORTGAGE,114440.0,46
0,24250,10.99,B,1.0,RENT,125000.0,40
1,25000,18.43,F,5.0,RENT,54000.0,26
0,23000,14.96,D,1.0,MORTGAGE,106050.0,48
0,12000,13.92,C,35.0,OWN,157000.0,28
0,6000,11.83,B,5.0,RENT,37000.0,22
0,13000,8.94,A,11.0,RENT,45000.0,27
0,24250,15.31,D,9.0,MORTGAGE,60000.0,22
0,15000,14.26,C,7.0,RENT,60132.0,22
1,12000,16.0,D,3.0,OWN,28000.0,40
0,13000,11.14,B,2.0,MORTGAGE,69867.0,22
1,2000,10.99,E,4.0,RENT,384000.0,36
0,2800,7.4,A,0.0,RENT,15600.0,21
1,9975,11.48,B,8.0,RENT,60000.0,22
0,1500,14.61,D,2.0,RENT,40000.0,30
0,6000,8.94,A,6.0,MORTGAGE,110000.0,48
1,6000,10.99,D,16.0,MORTGAGE,58000.0,22
0,18000,11.83,B,0.0,MORTGAGE,201000.0,29
0,15000,8.94,A,3.0,RENT,65000.0,23
1,1800,12.18,B,1.0,RENT,18000.0,22
0,12000,8.59,A,3.0,OWN,67000.0,22
0,4500,7.74,A,0.0,RENT,40000.0,26
0,16000,13.57,C,5.0,MORTGAGE,93000.0,27
0,12000,12.18,B,6.0,OWN,101000.0,29
0,10000,14.61,D,4.0,OWN,30000.0,25
0,9200,8.94,A,2.0,RENT,43000.0,21
0,14000,17.74,E,6.0,OWN,95000.0,38
0,10000,14.61,D,5.0,RENT,35000.0,28
0,4500,13.92,C,7.0,MORTGAGE,65000.0,27
1,3500,14.61,D,0.0,MORTGAGE,19012.8,21
0,12000,11.83,B,3.0,MORTGAGE,33600.0,29
0,8000,7.05,A,15.0,MORTGAGE,75000.0,23
0,7500,7.05,A,21.0,OWN,74400.0,37
1,14400,12.87,C,3.0,MORTGAGE,48000.0,48
0,20000,12.53,B,5.0,RENT,55000.0,23
0,10000,8.94,A,18.0,MORTGAGE,88000.0,23
0,5000,7.74,A,5.0,MORTGAGE,49200.0,32
0,8500,12.53,B,3.0,RENT,42000.0,22
1,12000,14.61,D,0.0,RENT,40000.0,28
0,3250,13.22,C,1.0,RENT,18000.0,23
0,7000,7.4,A,12.0,RENT,57600.0,44
0,3600,8.94,A,0.0,RENT,25000.0,32
0,20000,11.83,B,3.0,RENT,75000.0,27
0,10000,10.99,B,0.0,RENT,68000.0,27
1,4800,16.7,E,11.0,RENT,73200.0,22
0,15000,11.48,B,2.0,RENT,44000.0,27
0,11000,12.53,B,2.0,RENT,42000.0,30
0,10000,16.0,D,16.0,MORTGAGE,86400.0,27
0,8000,10.99,A,0.0,OWN,70000.0,39
0,7000,7.74,A,6.0,RENT,105000.0,22
1,8000,14.26,C,8.0,MORTGAGE,74400.0,27
0,12000,15.31,D,2.0,RENT,60000.0,28
0,8000,11.48,B,6.0,OWN,46000.0,23
0,18000,11.48,B,19.0,MORTGAGE,92000.0,27
0,16800,10.99,B,10.0,RENT,91000.0,29
0,20000,17.74,E,3.0,RENT,69500.0,23
0,24250,14.96,D,1.0,OWN,61547.0,22
0,10000,12.53,B,6.0,RENT,85900.0,38
1,8000,20.52,G,0.0,RENT,30000.0,35
0,5000,8.59,A,0.0,MORTGAGE,50000.0,32
0,4000,13.92,C,4.0,RENT,31609.52,24
0,25000,10.99,B,12.0,OWN,240000.0,22
0,5000,11.14,B,16.0,OWN,80000.0,27
0,10000,10.99,C,3.0,RENT,65000.0,41
0,8000,11.83,B,5.0,OWN,54000.0,25
0,25000,16.0,D,1.0,RENT,98000.0,31
0,10000,7.74,A,17.0,MORTGAGE,29328.0,25
0,10000,12.87,C,1.0,MORTGAGE,85000.0,40
1,5000,8.59,A,0.0,RENT,30000.0,21
0,8000,8.94,A,2.0,RENT,60000.0,23
0,1600,11.83,B,4.0,RENT,63500.0,29
1,20000,11.83,B,0.0,RENT,240000.0,32
0,25000,15.31,D,0.0,MORTGAGE,120000.0,23
0,9000,11.14,B,0.0,RENT,24000.0,34
0,1500,11.83,B,0.0,RENT,12000.0,33
0,14800,11.14,B,13.0,RENT,30000.0,28
1,3250,14.26,C,5.0,RENT,20400.0,22
1,12000,12.87,C,0.0,RENT,40000.0,30
0,5000,12.87,C,4.0,MORTGAGE,108000.0,28
0,20000,14.26,C,2.0,RENT,67000.0,27
0,2800,14.61,D,0.0,RENT,13380.0,25
0,15000,16.35,E,2.0,MORTGAGE,140000.0,30
0,7000,8.59,A,5.0,MORTGAGE,42000.0,25
0,5000,13.92,C,0.0,RENT,33600.0,29
0,6000,14.61,D,1.0,RENT,45000.0,27
0,8525,8.59,A,9.0,MORTGAGE,54000.0,24
0,6000,8.94,A,0.0,RENT,28800.0,23
0,6500,11.83,B,5.0,RENT,32200.0,22
0,21600,12.18,B,32.0,MORTGAGE,234000.0,26
0,12000,8.59,A,0.0,MORTGAGE,87000.0,24
0,9000,11.48,B,2.0,RENT,25000.0,24
0,16800,13.92,C,22.0,MORTGAGE,65856.0,22
0,25000,15.65,D,13.0,MORTGAGE,67000.0,21
1,15000,11.14,B,9.0,MORTGAGE,62500.0,48
0,11500,13.57,C,4.0,MORTGAGE,36000.0,30
0,2000,12.53,B,3.0,RENT,20400.0,27
0,8000,12.53,B,26.0,MORTGAGE,79560.0,26
0,8000,11.48,B,3.0,RENT,61500.0,40
0,23000,11.48,B,0.0,MORTGAGE,110000.0,32
0,4000,8.59,A,7.0,OWN,123000.0,28
0,8975,11.83,B,5.0,RENT,24000.0,24
0,21000,12.53,B,3.0,RENT,35000.0,21
0,15000,10.99,C,0.0,RENT,38000.0,22
0,7500,8.94,A,0.0,RENT,34000.0,31
0,11100,10.99,C,0.0,RENT,62500.0,22
0,3000,12.18,B,7.0,RENT,21600.0,37
0,20400,7.74,A,9.0,OWN,75000.0,23
0,11500,7.05,A,1.0,RENT,74500.0,32
1,10000,10.99,D,3.0,RENT,45000.0,22
0,10000,12.53,B,1.0,MORTGAGE,191000.0,25
