default,amount,interest,grade,years,ownership,income,age
0,8000,12.21,B,12,MORTGAGE,58560,23
0,12000,11.58,B,1,RENT,40000,26
1,3000,13.47,C,3,RENT,66000,25
1,15000,9.63,A,0,RENT,140000,29
0,6000,8,A,2,MORTGAGE,55000,24
0,7000,12.84,C,3,RENT,39996,29
0,12500,11.89,B,13,MORTGAGE,72000,27
1,12000,9.63,A,3,MORTGAGE,72800,25
1,1200,9.63,A,2,MORTGAGE,57000,33
0,5000,11.89,B,3,RENT,48000,24
1,7000,NA,A,3,MORTGAGE,43958,29
1,22400,14.11,D,6,RENT,84996,42
0,7000,12.21,B,0,RENT,10000,22
0,7000,12.21,B,1,RENT,15000,27
0,7750,12.53,C,0,MORTGAGE,45000,26
0,13000,11.58,B,3,RENT,58000,27
0,3600,13.16,C,0,RENT,25000,27
0,9000,13.47,C,8,MORTGAGE,34174,23
0,10000,12.53,C,1,MORTGAGE,58200,22
0,25000,14.11,D,4,RENT,260735,33
0,10000,12.21,B,3,RENT,56000,24
0,10000,NA,A,15,MORTGAGE,87000,47
1,9000,NA,B,7,RENT,35000,22
0,6000,9.63,A,3,MORTGAGE,79000,30
0,15000,11.26,B,0,RENT,140000,28
0,20000,13.79,C,11,MORTGAGE,115000,29
0,8800,11.58,B,9,MORTGAGE,102300,41
0,5500,12.53,C,2,RENT,30996,36
1,23100,14.74,D,1,MORTGAGE,165000,33
0,8500,12.21,B,2,MORTGAGE,55000,26
0,3000,11.58,B,1,RENT,50000,37
0,5000,10.95,B,5,MORTGAGE,84996,23
0,11400,9.32,A,9,MORTGAGE,108000,29
0,1000,11.26,B,17,RENT,58000,22
0,13000,10.95,B,16,MORTGAGE,51072,24
0,2500,9.63,A,3,MORTGAGE,36000,27
0,25000,15.37,D,18,MORTGAGE,70900,28
0,10000,13.16,C,12,MORTGAGE,135000,35
0,7000,13.47,C,8,MORTGAGE,52000,21
0,7000,9.32,A,0,RENT,60000,24
0,3000,9.63,A,1,MORTGAGE,75000,26
0,9000,8,A,4,MORTGAGE,81804,33
1,9000,11.58,B,7,MORTGAGE,43700,25
0,2000,11.26,B,2,RENT,37000,35
0,6000,9.63,A,1,MORTGAGE,75000,25
0,5500,8,A,5,OWN,60400,24
0,24000,11.58,B,1,RENT,47004,23
0,8000,12.84,C,6,RENT,65500,21
0,3000,9.63,A,8,OWN,52000,36
0,8500,11.26,B,4,RENT,25000,25
0,20000,13.47,C,2,RENT,42000,25
0,2800,12.53,C,3,OWN,48000,24
0,15000,11.26,B,42,MORTGAGE,92000,23
1,25000,11.58,B,3,RENT,72000,26
0,15000,9.63,A,8,MORTGAGE,75000,25
0,10800,12.21,B,0,RENT,30000,37
0,13500,9.63,A,24,MORTGAGE,54000,23
0,5800,9.32,A,1,RENT,42000,32
1,4000,12.53,C,2,MORTGAGE,52000,27
0,20000,14.11,D,10,MORTGAGE,190000,33
0,12000,9.63,A,6,MORTGAGE,101000,31
0,3500,7.68,A,14,MORTGAGE,63000,26
0,1500,7.68,A,9,RENT,23004,24
0,20000,10.95,B,11,OWN,66948,26
0,10750,12.53,C,0,RENT,24996,31
1,3000,12.21,B,4,RENT,30000,25
0,4000,13.79,C,0,RENT,20000,26
0,21000,11.26,B,14,MORTGAGE,270000,30
0,14250,11.89,B,3,MORTGAGE,87950,37
0,12000,NA,C,1,OWN,34296,38
0,24000,11.58,B,3,RENT,88596,26
0,3200,7.68,A,2,RENT,57504,29
0,9600,13.16,C,5,MORTGAGE,35000,28
0,9600,NA,C,6,RENT,113000,34
0,3250,8,A,3,MORTGAGE,40000,26
0,4000,NA,D,2,MORTGAGE,21948,24
0,18000,14.11,D,2,MORTGAGE,55000,28
0,17600,NA,F,8,RENT,71480,24
1,10000,13.16,C,2,RENT,45000,35
1,6000,NA,B,17,RENT,87000,22
0,5000,13.79,C,5,RENT,48996,24
0,3000,9.63,A,1,OWN,30000,25
0,1000,9.63,A,0,RENT,5500,26
0,4500,16,E,3,OWN,32000,21
0,17000,13.79,C,3,RENT,50000,24
0,25000,16,E,5,MORTGAGE,174000,25
0,13000,9.63,A,2,MORTGAGE,56000,37
0,8000,8,A,2,RENT,37050,32
0,7500,9.32,A,0,MORTGAGE,52000,28
0,5000,12.53,C,3,RENT,53000,25
0,7000,9.63,A,14,RENT,48000,26
0,3000,9.32,A,4,RENT,45000,24
0,12000,9.32,A,9,MORTGAGE,54000,29
0,5000,11.89,B,5,OWN,24744,22
0,2000,12.84,C,4,RENT,15000,48
0,8000,13.79,C,24,MORTGAGE,173088,29
0,1600,14.74,D,6,OWN,10000,21
0,15000,NA,A,5,RENT,42900,24
1,14500,13.16,C,3,RENT,57996,22
0,12000,11.89,B,1,RENT,94992,24
0,7000,NA,A,3,RENT,30000,30
0,3500,NA,C,9,RENT,83500,25
0,24000,17.26,F,5,MORTGAGE,180000,27
0,12075,NA,C,3,MORTGAGE,113028,22
0,3125,13.47,C,4,RENT,50000,36
1,8000,13.47,C,3,MORTGAGE,38213,22
1,2500,15.68,E,4,RENT,32108,29
0,7750,9.32,A,1,MORTGAGE,81000,29
0,8000,9.63,A,0,RENT,45000,37
0,14000,9.63,A,2,RENT,75000,27
0,7500,13.47,C,6,MORTGAGE,65000,25
0,14000,11.89,B,1,MORTGAGE,108000,23
0,12000,13.47,C,0,OTHER,37500,38
0,14000,17.58,F,21,MORTGAGE,86000,24
0,1750,11.89,B,5,MORTGAGE,52160,25
0,10400,12.21,B,4,RENT,83252,22
1,22000,17.58,F,5,MORTGAGE,202000,23
0,4000,14.11,D,13,MORTGAGE,75000,33
0,18000,14.74,D,2,RENT,56000,21
0,3000,9.32,A,2,RENT,53000,40
0,5000,8,A,3,RENT,34000,22
0,5000,7.68,A,3,RENT,32000,21
0,3200,16,E,0,RENT,20000,23
0,4500,11.89,B,0,MORTGAGE,52692,28
0,10000,12.84,C,0,RENT,35004,24
0,10000,12.53,C,19,MORTGAGE,90000,31
0,9600,13.16,C,3,RENT,22000,23
0,13000,9.32,A,4,RENT,90000,35
0,4800,13.79,C,2,MORTGAGE,77350,24
0,8000,12.21,B,1,RENT,35000,27
0,13650,14.42,D,2,RENT,63936,28
0,10000,14.42,D,4,RENT,55000,32
1,11200,13.16,C,6,RENT,63800,22
1,10000,13.79,C,18,MORTGAGE,36000,23
0,15000,14.11,D,2,RENT,63000,28
0,10800,8,A,0,MORTGAGE,135000,22
0,3200,9.63,A,2,RENT,41745,24
0,8000,8,A,3,MORTGAGE,99996,25
0,2400,9.32,A,7,RENT,54500,26
0,15250,13.16,C,8,MORTGAGE,72000,27
0,2500,7.68,A,21,MORTGAGE,63000,27
0,8000,9.63,A,5,RENT,51000,28
0,16000,12.21,B,0,OTHER,58000,23
0,3000,9.32,A,4,RENT,24000,28
0,15000,13.16,C,9,MORTGAGE,31000,35
0,6000,12.53,C,0,RENT,54000,23
0,10500,15.68,E,6,MORTGAGE,60000,34
0,13000,14.74,D,3,MORTGAGE,35000,24
0,6000,7.68,A,21,MORTGAGE,200004,35
0,7000,13.79,C,2,RENT,70000,25
0,7600,8,A,2,RENT,33000,27
0,10000,14.74,D,21,OTHER,125004,22
0,10000,NA,A,8,MORTGAGE,165996,23
0,3600,7.37,A,0,RENT,42000,22
0,3600,9.63,A,3,RENT,82300,28
0,6000,13.16,C,2,RENT,47581,30
0,11400,13.79,C,22,MORTGAGE,63000,24
0,16000,16,E,0,RENT,66996,23
0,6000,NA,B,1,RENT,35004,23
0,15200,12.21,B,26,MORTGAGE,52000,31
0,14000,11.89,B,2,MORTGAGE,32000,27
0,8500,13.16,C,0,RENT,32000,23
1,10000,8,A,4,RENT,31200,27
0,10200,9.32,A,2,MORTGAGE,106000,50
0,6000,9.63,A,0,RENT,71599,40
0,15200,12.21,B,1,OWN,50000,36
0,10000,14.74,D,4,RENT,34000,28
0,10800,9.63,A,2,MORTGAGE,107000,27
1,6500,14.11,D,2,MORTGAGE,73000,26
0,18000,12.84,C,3,MORTGAGE,30144,34
0,20000,12.21,B,11,MORTGAGE,116004,26
0,5800,14.11,D,5,RENT,85000,31
0,5500,15.68,E,1,MORTGAGE,68000,24
0,5000,8,A,5,RENT,54996,31
0,15000,9.63,A,0,MORTGAGE,1.00E+05,31
1,18000,16,E,2,RENT,65000,26
0,15000,12.21,B,2,MORTGAGE,80600,34
0,8000,9.32,A,6,RENT,65000,23
0,9000,13.47,C,2,RENT,72000,23
0,5400,12.84,C,5,RENT,35000,23
0,12000,16,E,0,RENT,50004,23
0,6000,13.16,C,4,MORTGAGE,70000,23
0,1000,12.84,C,3,RENT,24000,22
0,15000,12.84,C,1,RENT,55000,22
0,2500,NA,C,15,RENT,25800,27
0,1200,14.74,D,0,RENT,18300,39
0,15000,NA,A,12,MORTGAGE,48000,30
0,4000,7.68,A,0,RENT,36300,23
0,3500,12.21,B,31,MORTGAGE,68004,29
0,20000,14.11,D,5,RENT,110000,30
0,6000,8,A,5,RENT,80000,25
0,8200,12.21,B,4,RENT,34000,25
0,7200,14.11,D,1,OWN,42996,25
0,6400,11.89,B,31,MORTGAGE,60000,29
0,9800,12.21,B,1,MORTGAGE,71000,28
0,12000,12.21,B,12,RENT,60000,25
0,16000,11.58,B,1,RENT,3.00E+05,29
0,5600,8,A,3,MORTGAGE,75000,22
0,1000,8,A,1,RENT,25000,38
0,15000,11.89,B,11,MORTGAGE,130000,25
0,3200,14.42,D,0,RENT,39000,28
0,7750,9.63,A,2,RENT,49000,25
0,9500,9.63,A,5,RENT,55000,24
0,25000,NA,E,30,RENT,96000,27
0,3000,14.42,D,0,RENT,56160,25
0,10000,12.21,B,5,RENT,35000,30
1,9000,11.89,B,20,OWN,98736,29
0,8500,11.89,B,0,RENT,45000,30
1,5000,12.84,C,4,RENT,58106,41
0,7000,12.53,C,2,RENT,24996,28
0,25000,15.05,D,2,RENT,120000,26
0,3800,12.53,C,6,RENT,36996,50
0,6000,8,A,1,RENT,39000,22
0,3600,7.37,A,1,RENT,44094,22
0,18000,12.53,C,1,MORTGAGE,108000,24
0,8000,7.68,A,1,MORTGAGE,50000,39
0,9000,NA,C,0,RENT,80000,25
0,12450,16.32,E,2,RENT,42996,25
0,4000,12.53,C,1,RENT,81996,24
0,20000,12.84,C,2,MORTGAGE,42000,27
0,6400,12.84,C,0,RENT,25000,23
0,3000,15.05,D,2,MORTGAGE,41600,22
0,10000,9.32,A,0,RENT,35364,25
0,12000,NA,E,3,OTHER,96000,23
0,9000,8,A,11,OWN,57000,24
0,9600,15.37,D,0,MORTGAGE,70000,22
0,18000,11.89,B,18,RENT,70000,33
0,6600,14.42,D,6,MORTGAGE,30000,22
1,3500,12.53,C,0,MORTGAGE,128000,27
0,1500,9.63,A,2,MORTGAGE,24000,36
0,2750,NA,D,5,MORTGAGE,80000,32
0,8000,9.32,A,18,OWN,44000,43
0,9575,9.63,A,2,OWN,56996,23
0,10000,9.63,A,17,MORTGAGE,48000,36
1,2000,13.16,C,3,RENT,25000,32
0,3600,14.11,D,3,RENT,30000,32
0,4500,15.05,D,1,RENT,12000,29
0,5200,10.95,B,2,MORTGAGE,81000,25
0,15000,12.84,C,1,MORTGAGE,85000,23
0,3600,14.11,D,7,RENT,37000,28
0,2775,7.68,A,0,RENT,18460,23
0,17500,7.37,A,3,MORTGAGE,117500,30
0,14000,9.63,A,2,RENT,125000,29
0,10000,8,A,0,OWN,180000,26
1,1500,14.42,D,8,MORTGAGE,60000,24
0,6400,13.16,C,6,RENT,80000,44
1,25000,13.79,C,1,MORTGAGE,76000,22
1,10000,16.63,E,15,RENT,26000,24
0,10000,16,E,1,RENT,87996,24
0,10000,NA,A,1,RENT,42000,27
0,4000,14.74,D,16,MORTGAGE,26004,29
0,9000,9.32,A,4,OTHER,112000,24
0,5000,8,A,1,MORTGAGE,79000,31
0,13000,16,E,0,RENT,43200,22
1,9000,NA,C,2,MORTGAGE,91992,37
0,19200,17.26,F,1,MORTGAGE,58650,22
0,9000,15.37,D,5,RENT,35000,31
0,5000,15.37,D,1,RENT,38000,25
0,18000,11.89,B,9,MORTGAGE,72000,28
0,4000,16,E,0,RENT,17600,38
1,4500,9.63,A,5,RENT,38000,22
1,15250,14.42,D,3,MORTGAGE,60000,30
0,12000,12.53,C,2,OWN,36000,23
0,2000,13.79,C,1,RENT,53117,24
0,1600,14.42,D,15,RENT,8088,46
0,4000,15.05,D,2,OWN,22000,21
0,14000,14.42,D,4,RENT,37148.8,23
0,12000,13.47,C,0,RENT,80000,22
0,5000,9.32,A,2,RENT,46800,21
0,6000,15.37,D,6,RENT,88020,35
0,8000,9.32,A,6,MORTGAGE,49716,25
0,4500,12.21,B,0,RENT,48500,23
1,10000,14.11,D,1,RENT,45000,24
0,8000,12.21,B,5,MORTGAGE,72000,24
1,9600,15.68,E,3,OTHER,40000,21
0,10000,12.84,C,1,RENT,48000,23
0,16750,12.53,C,4,MORTGAGE,60000,22
0,8250,9.32,A,8,MORTGAGE,39600,23
1,12000,14.11,D,0,OWN,92000,47
1,10000,12.53,C,1,OTHER,37800,25
0,4200,14.11,D,0,MORTGAGE,18701,21
0,4200,NA,F,1,RENT,43000,25
0,10000,12.21,B,5,MORTGAGE,75000,28
0,5600,14.42,D,2,OWN,32500,24
0,1500,13.16,C,7,MORTGAGE,30000,29
0,5300,7.68,A,12,MORTGAGE,30929.6,33
0,7100,8,A,6,MORTGAGE,65004,30
1,15000,13.47,C,9,MORTGAGE,121900,29
0,20000,14.74,D,21,MORTGAGE,78000,25
0,4800,8,A,9,MORTGAGE,62000,36
0,7200,12.84,C,4,RENT,50004,24
0,8000,NA,D,0,MORTGAGE,30000,23
1,11000,15.68,E,14,RENT,70000,33
0,4000,15.37,D,5,OWN,28000,26
0,9800,NA,A,4,MORTGAGE,34000,43
0,8000,9.32,A,51,MORTGAGE,135000,34
0,5000,13.79,C,5,RENT,34152,27
0,12500,11.89,B,4,RENT,60000,25
0,4750,12.21,B,0,MORTGAGE,45204,23
1,10000,14.11,D,4,MORTGAGE,1.00E+05,35
0,12000,15.68,E,3,RENT,45996,24
0,9600,13.16,C,2,RENT,44000,33
0,12800,14.74,D,3,RENT,75000,32
0,19650,15.37,D,13,RENT,51295,24
1,5000,14.74,D,2,RENT,57000,24
0,5500,14.74,D,8,RENT,26784,22
0,12000,13.16,C,7,RENT,84000,27
0,12000,14.74,D,1,RENT,56100,25
0,4000,7.68,A,14,OWN,38000,27
0,5000,NA,C,1,RENT,34500,22
0,12800,13.16,C,2,RENT,62000,28
0,6000,15.68,E,15,RENT,52000,26
0,7200,11.89,B,13,MORTGAGE,44004,21
0,6000,12.21,B,2,MORTGAGE,40000,33
0,10000,12.84,C,4,RENT,132000,25
0,10000,8,A,3,MORTGAGE,60000,22
0,6000,11.89,B,1,RENT,70000,34
1,15000,16,E,2,MORTGAGE,50000,21
1,10000,16.32,E,12,RENT,48000,22
0,6250,7.68,A,3,MORTGAGE,43000,39
0,12800,13.79,C,17,MORTGAGE,109000,44
0,12000,9.63,A,1,RENT,75000,28
0,4800,12.21,B,21,MORTGAGE,64000,24
1,25000,12.53,C,6,RENT,115000,36
0,20000,13.79,C,3,MORTGAGE,138996,28
0,11000,NA,C,1,MORTGAGE,24000,27
0,20000,17.58,F,2,RENT,101004,33
0,20000,11.89,B,5,MORTGAGE,44600,24
0,7000,13.79,C,4,RENT,27000,23
0,25000,15.37,D,1,RENT,89900,23
0,17400,13.47,C,2,MORTGAGE,107000,22
0,12000,NA,C,9,MORTGAGE,68000,26
0,5000,13.47,C,1,RENT,80004,27
1,5000,14.42,D,2,RENT,107028,35
0,2000,9.32,A,5,MORTGAGE,64000,22
0,15000,13.16,C,7,RENT,73500,24
1,19750,14.11,D,3,MORTGAGE,65000,22
0,7000,9.63,A,2,MORTGAGE,92004,28
1,12250,13.16,C,4,RENT,24000,23
0,6700,9.63,A,0,OWN,13500,28
0,10000,12.21,B,3,RENT,21000,23
0,15000,13.79,C,3,OTHER,58000,22
0,1600,NA,D,5,MORTGAGE,25700,37
1,5600,NA,C,6,MORTGAGE,35000,28
0,5000,12.84,C,8,RENT,30000,50
0,24000,13.47,C,0,MORTGAGE,1.00E+05,22
0,5500,15.05,D,2,RENT,43004,24
0,2000,13.47,C,19,RENT,19632,48
0,8400,13.47,C,0,RENT,62000,22
0,4500,15.05,D,2,MORTGAGE,82000,26
0,7200,13.47,C,3,RENT,88500,25
0,10000,15.05,D,5,RENT,47004,26
0,9500,11.26,B,3,RENT,72000,29
0,9000,13.16,C,3,MORTGAGE,40000,33
0,1500,14.42,D,2,RENT,75764,24
1,8500,15.05,D,1,OWN,22000,22
0,20000,12.21,B,16,MORTGAGE,120000,23
0,7500,15.05,D,1,MORTGAGE,234600,35
0,5000,12.53,C,36,MORTGAGE,105000,29
0,6000,9.32,A,16,MORTGAGE,57000,29
0,6000,9.32,A,0,MORTGAGE,67000,23
1,3500,14.74,D,21,MORTGAGE,97992,22
0,16000,13.47,C,3,MORTGAGE,210000,42
0,12000,14.11,D,3,RENT,62204,25
0,16000,9.63,A,0,MORTGAGE,120000,24
0,20000,12.21,B,6,RENT,51500,24
0,10000,13.79,C,0,RENT,34500,22
0,10000,NA,E,3,RENT,60000,23
0,3000,6,A,1,RENT,17916,21
1,13750,15.05,D,0,RENT,30000,21
0,20000,14.74,D,5,RENT,45000,24
0,11500,13.79,C,13,MORTGAGE,45900,26
1,3250,15.68,E,5,MORTGAGE,12000,21
0,12000,12.21,B,0,RENT,60000,24
0,13450,16.32,E,1,RENT,87805,27
0,20000,14.42,D,3,RENT,72000,22
0,15000,12.84,C,5,RENT,65000,27
1,25000,17.26,F,5,MORTGAGE,265000,25
0,2500,12.84,C,18,MORTGAGE,43000,40
0,20000,12.84,C,5,MORTGAGE,87988.32,27
0,20000,15.05,D,0,OTHER,79404,25
0,5000,9.32,A,4,MORTGAGE,25000,23
1,12000,NA,A,5,MORTGAGE,69996,24
1,8000,7.37,A,1,MORTGAGE,65004,28
1,3000,15.37,D,5,RENT,60000,34
0,5000,8,A,4,RENT,55000,24
0,20000,14.42,D,20,MORTGAGE,259000,25
0,2000,9.32,A,5,RENT,56496,24
0,10000,9.63,A,2,RENT,40000,26
0,4000,8,A,4,MORTGAGE,69996,23
0,15000,NA,B,4,MORTGAGE,103363,34
0,8000,13.79,C,4,OWN,21000,26
0,8400,8,A,4,MORTGAGE,70000,23
0,10000,9.63,A,0,MORTGAGE,50280,25
1,12000,13.47,C,7,MORTGAGE,25568,25
1,10000,14.11,D,6,MORTGAGE,160000,36
1,16500,9.32,A,2,RENT,63504,25
0,6800,14.11,D,1,RENT,37500,22
0,12000,9.63,A,8,RENT,55032,24
0,9400,16.32,E,2,RENT,50000,23
0,12000,13.47,C,0,RENT,60000,22
0,6000,11.89,B,6,RENT,66000,48
0,5500,8,A,2,MORTGAGE,81000,27
1,7750,12.21,B,7,MORTGAGE,41700,28
0,7000,13.47,C,7,RENT,37120,32
0,11500,16,E,1,RENT,34928.12,27
0,16000,12.84,C,2,RENT,41900,21
0,1925,12.84,C,0,MORTGAGE,15000,35
0,19000,12.21,B,0,MORTGAGE,105000,28
1,25000,13.16,C,5,MORTGAGE,125000,29
0,7500,NA,D,0,RENT,35004,21
0,7000,15.68,E,0,RENT,25200,35
0,15000,16.32,E,23,RENT,65000,25
0,10000,7.68,A,0,RENT,24000,27
0,5000,NA,C,22,RENT,33000,24
0,8000,14.74,D,4,OWN,45000,36
0,5500,8,A,4,OWN,32004,30
0,7000,16.32,E,3,RENT,55000,37
0,10000,9.63,A,3,RENT,37965.24,32
0,7000,15.68,E,2,RENT,46000,66
0,11200,14.74,D,6,RENT,63800,32
0,24000,NA,C,7,RENT,75000,24
0,15000,8,A,30,RENT,70500,21
0,3200,8,A,1,RENT,44000,24
0,10725,13.16,C,1,RENT,55000,33
0,3500,12.53,C,3,RENT,35000,21
0,18000,12.21,B,30,RENT,52526,25
0,12000,15.05,D,0,RENT,29000,24
0,5000,9.63,A,2,RENT,76344,25
0,12000,13.16,C,3,RENT,55000,34
0,15000,15.68,E,0,MORTGAGE,113000,32
0,20000,12.53,C,4,RENT,68000,25
0,11000,13.79,C,1,RENT,69996,28
0,8000,12.84,C,1,RENT,42000,23
0,20000,12.21,B,0,MORTGAGE,85000,35
0,8000,15.68,E,5,MORTGAGE,80000,23
0,1600,7.68,A,2,RENT,23000,24
0,5000,9.63,A,2,RENT,95004,23
0,10000,8,A,17,RENT,84996,33
1,8400,13.79,C,5,RENT,45000,23
0,16000,11.89,B,4,OTHER,85000,31
0,11250,NA,C,1,RENT,75000,25
0,10000,11.89,B,2,RENT,53000,28
1,7500,12.53,C,2,RENT,40000,22
1,8500,14.11,D,0,MORTGAGE,54996,31
0,14500,14.42,D,0,RENT,30000,25
0,10000,9.32,A,1,RENT,55000,28
0,12000,7.37,A,0,MORTGAGE,50004,22
0,13000,NA,A,1,MORTGAGE,42000,22
0,6000,8,A,3,RENT,60000,34
0,4800,15.37,D,3,RENT,15996,21
0,13000,12.53,C,0,RENT,65004,32
0,5000,NA,A,0,RENT,50000,25
1,1500,14.74,D,2,RENT,38004,41
0,10500,NA,B,5,MORTGAGE,113000,24
0,12000,12.21,B,1,RENT,36000,29
0,13200,NA,C,2,RENT,40000,34
0,10750,15.37,D,3,RENT,41000,37
0,6000,8,A,4,MORTGAGE,44500,28
1,8500,NA,C,3,MORTGAGE,75000,30
0,6500,13.79,C,17,MORTGAGE,38004,27
0,6000,13.79,C,0,RENT,26500,24
0,16000,14.74,D,26,RENT,54396,27
0,25000,12.53,C,5,RENT,150000,30
0,4200,16,E,0,RENT,26000,24
0,20000,14.11,D,2,RENT,84996,24
0,16000,16.63,E,2,MORTGAGE,70000,22
1,15000,16,E,7,RENT,62000,21
0,8000,16,E,0,OTHER,38400,24
0,15000,12.21,B,12,MORTGAGE,150000,26
0,3600,12.21,B,0,RENT,30000,22
0,11000,15.05,D,0,RENT,35000,24
0,15000,12.84,C,1,MORTGAGE,102000,27
1,6500,9.32,A,1,RENT,31400,47
0,6000,11.89,B,0,RENT,38004,25
0,2500,14.74,D,1,OWN,17676,31
0,9000,11.89,B,14,RENT,85000,43
0,5000,12.21,B,6,MORTGAGE,74000,24
0,7000,9.63,A,3,RENT,105000,34
0,5000,14.11,D,3,OWN,25740,27
0,5500,12.53,C,3,RENT,27996,23
0,15000,16.63,E,2,OTHER,46000,29
1,9250,12.53,C,0,RENT,13000,21
0,5000,13.16,C,4,RENT,58000,23
0,10000,16.63,E,0,MORTGAGE,85000,29
0,10000,8,A,1,MORTGAGE,111150,23
0,2600,NA,C,2,RENT,16000,24
0,4900,14.11,D,4,MORTGAGE,53000,36
1,5775,9.63,A,1,RENT,36900,23
0,24000,16.32,E,2,MORTGAGE,79996,23
0,8500,14.42,D,19,MORTGAGE,85000,34
0,10400,7.37,A,5,OWN,48000,24
1,12000,12.53,C,7,RENT,53004,32
0,12000,9.63,A,14,MORTGAGE,210000,45
0,15000,12.84,C,5,RENT,30000,26
0,15000,12.84,C,0,OWN,70000,27
0,12000,13.16,C,1,RENT,43000,25
0,5000,11.89,B,2,RENT,48000,22
0,5550,15.37,D,3,MORTGAGE,45300,23
0,18000,12.84,C,2,RENT,55000,25
0,11850,14.11,D,7,RENT,48500,22
1,12000,14.42,D,3,MORTGAGE,37000,30
0,6000,8,A,2,RENT,23198,25
1,17000,13.16,C,2,MORTGAGE,51996,21
0,22000,16.63,E,9,MORTGAGE,66000,31
0,7500,13.79,C,1,RENT,32000,26
1,10000,15.68,E,2,MORTGAGE,57000,36
0,6000,9.63,A,0,RENT,44000,42
0,2400,14.42,D,0,OWN,25000,31
0,13750,13.79,C,2,RENT,33000,41
0,20000,12.53,C,9,MORTGAGE,90000,35
0,25000,12.53,C,1,MORTGAGE,85000,22
0,12000,9.63,A,5,OWN,60000,40
0,4000,13.47,C,5,RENT,20000,33
0,10000,13.79,C,5,MORTGAGE,47000,24
0,2400,NA,C,5,RENT,77700,27
0,10000,11.89,B,10,RENT,54480,24
0,3000,8,A,1,RENT,43500,24
0,7200,7.68,A,0,RENT,85000,27
0,10000,12.84,C,0,RENT,28000,29
0,10000,13.47,C,0,RENT,75000,23
0,12000,9.32,A,0,MORTGAGE,143150,34
0,14100,8,A,2,MORTGAGE,63000,22
0,16800,7.37,A,0,RENT,78000,34
0,10000,13.16,C,2,RENT,33500,24
0,5000,9.63,A,4,MORTGAGE,45204,34
0,10000,NA,B,1,RENT,56500,24
0,10000,14.11,D,0,RENT,85000,23
0,11000,9.32,A,3,RENT,65867.36,35
0,5000,13.16,C,2,RENT,142000,27
0,12000,16,E,5,MORTGAGE,36000,34
0,8500,NA,A,1,RENT,28800,24
0,1000,7.68,A,0,MORTGAGE,91000,24
0,1400,12.53,C,7,MORTGAGE,66500,24
0,9250,13.16,C,3,OWN,52000,23
0,10000,NA,C,8,MORTGAGE,40000,22
0,7000,14.74,D,14,OWN,35482.2,23
0,14000,15.68,E,2,MORTGAGE,55000,25
0,10000,13.79,C,2,RENT,65000,25
0,8500,8,A,4,MORTGAGE,83000,21
0,4000,8,A,0,RENT,48000,34
0,17000,9.63,A,7,RENT,89004,22
0,15000,16.95,E,2,RENT,47000,42
0,20500,13.16,C,2,RENT,70000,23
0,5400,12.84,C,3,MORTGAGE,29996,22
0,10000,11.89,B,1,RENT,45000,25
0,12000,12.53,C,6,RENT,88000,29
0,8000,14.74,D,8,RENT,101000,23
0,3500,NA,B,2,RENT,30000,26
0,11000,15.68,E,0,MORTGAGE,50004,22
0,10000,9.63,A,6,MORTGAGE,102000,27
0,3500,16,E,1,OWN,35000,24
0,18000,16,E,10,RENT,70000,25
0,11100,9.63,A,1,OWN,25000,22
0,9250,13.79,C,3,MORTGAGE,49500,25
0,12800,14.11,D,0,RENT,90600,24
0,16000,12.21,B,5,MORTGAGE,86000,23
0,8000,13.79,C,5,RENT,75000,23
0,6000,9.32,A,2,RENT,41000,27
0,6400,NA,C,2,RENT,56000,34
0,9100,10.95,B,1,MORTGAGE,81204,26
0,7000,9.32,A,8,RENT,72000,26
0,6850,13.47,C,2,MORTGAGE,1.00E+05,23
0,6000,9.32,A,12,MORTGAGE,45000,31
0,1200,12.21,B,2,RENT,31200,22
0,11100,12.21,B,2,RENT,32244,22
0,8700,13.47,C,13,MORTGAGE,70236,23
0,6500,8,A,0,RENT,92000,23
0,8000,9.63,A,9,OWN,42000,25
0,10000,14.11,D,7,RENT,67000,44
0,7000,9.63,A,0,OWN,24000,25
0,2000,7.37,A,0,MORTGAGE,65000,25
0,9600,14.74,D,4,MORTGAGE,55004,23
0,11750,13.47,C,3,RENT,98000,27
1,6000,8,A,8,MORTGAGE,92004,25
0,15250,15.05,D,6,MORTGAGE,45500,26
0,15000,15.05,D,1,RENT,42000,25
0,1400,15.37,D,1,MORTGAGE,36000,28
1,8000,10.95,B,14,RENT,39996,23
0,6000,12.84,C,2,OWN,42000,28
0,5500,8,A,3,MORTGAGE,57000,24
0,3600,7.68,A,3,RENT,30500,39
0,5000,15.37,D,0,OWN,37440,32
0,15000,13.47,C,6,RENT,53500,23
0,10000,12.21,B,14,MORTGAGE,67000,26
0,14400,13.47,C,0,RENT,62000,25
0,12000,13.79,C,5,OWN,49008,60
0,6000,14.74,D,10,MORTGAGE,100824,25
0,4500,15.05,D,1,RENT,33000,23
0,8000,NA,C,8,MORTGAGE,60000,25
0,1000,8,A,4,MORTGAGE,68000,23
0,1500,14.74,D,1,RENT,39500,48
0,12000,NA,F,11,RENT,70802,22
0,6000,13.47,C,5,OWN,40000,25
0,10000,12.21,B,6,RENT,50004,22
0,15000,14.42,D,9,RENT,90000,24
1,10000,9.63,A,9,MORTGAGE,60000,24
0,9000,12.53,C,1,RENT,40000,25
0,5500,7.68,A,4,RENT,70000,31
